,Image,F1,Jaccard,Recall,Precision
52,1085.png,0.7171314741035857,0.5590062111801242,0.5648535564853556,0.9818181818181818
53,653.png,0.9769585253456221,0.954954954954955,0.9803468208092485,0.9735935706084959
54,2791.png,0.5324193087689232,0.36278707668353444,0.3629283489096573,0.9989281886387996
55,1187.png,0.9474535165723524,0.9001536098310292,0.9057187017001546,0.9932203389830508
56,2744.png,0.8239130434782608,0.7005545286506469,0.7846790890269151,0.8672768878718535
57,1023.png,0.923076923076923,0.8571428571428571,0.8599348534201955,0.9962264150943396
58,1667.png,0.2561307901907357,0.146875,0.146875,1.0
59,904.png,0.953416149068323,0.9109792284866469,0.9978331527627302,0.9127849355797819
60,701.png,0.9577702702702702,0.9189627228525121,0.9272281275551921,0.9903930131004367
61,381.png,0.9206106870229007,0.8528995756718529,0.9663461538461539,0.8790087463556852
62,478.png,0.0,0.0,0.0,0.0
63,1354.png,0.9564245810055866,0.9164882226980728,0.9831546707503829,0.9311094996374184
64,2701.png,0.9531795946890287,0.910547396528705,0.914822266934943,0.9948942377826404
65,1689.png,0.8840262582056893,0.792156862745098,0.8924889543446245,0.8757225433526011
66,2672.png,0.9140794223826715,0.8417553191489362,0.8554054054054054,0.9813953488372092
67,2524.png,0.7697228144989338,0.6256499133448874,0.6423487544483986,0.9601063829787234
68,2026.png,0.0,0.0,0.0,0.0
69,2356.png,0.9258602341255765,0.8619550858652576,0.932475884244373,0.9193377949982389
70,527.png,0.8293487221764221,0.7084507042253522,0.9940711462450593,0.7114568599717115
71,1142.png,0.9405405405405406,0.8877551020408163,0.9830508474576272,0.9015544041450777
72,1562.png,0.8658008658008659,0.7633587786259542,0.9900990099009901,0.7692307692307693
73,1668.png,0.9306122448979594,0.8702290076335878,0.9,0.9633802816901409
74,1837.png,0.9573847051955632,0.9182530795072789,0.98676293622142,0.9297052154195011
